iteration,train_loss,val_loss,acc,val_acc
0,2.4304146766662598,2.307376425737029,0.140625,0.1
100,10.500544216632843,2.176713411975059,0.140703125,0.2024
200,2.0613611435890196,1.9434858211286508,0.231484375,0.2826
300,1.8930013251304627,1.8013867071479748,0.287109375,0.326
400,1.7896437239646912,1.8010236738593715,0.3226944792973651,0.3335
500,1.7270988786220551,1.7143290278258596,0.348203125,0.3522
600,1.6832566249370575,1.9213484920513857,0.370625,0.2992
700,1.6311744511127473,1.646212353827847,0.3903125,0.3946
800,1.5916050279140472,1.5894011638726397,0.40824968632371395,0.4177
900,1.5367500293254852,1.715313270593145,0.43375,0.3783
1000,1.5204327714443207,1.5120263502096674,0.4328125,0.4527
1100,1.4705902028083802,1.4607934534170066,0.46203125,0.4704
1200,1.4112322056293487,1.4949968119335781,0.4806304893350063,0.4768
1300,1.3776243376731871,1.390949319881998,0.49703125,0.4913
1400,1.3435206353664397,1.5272114975437237,0.50859375,0.457
1500,1.3099357640743257,1.3296539365865623,0.526015625,0.5194
1600,1.3065072727203368,2.3137051542853095,0.5325439146800501,0.3346
1700,1.3143492591381074,1.315718810269787,0.526953125,0.5234
1800,1.254967600107193,1.3003726301679186,0.54875,0.5481
1900,1.189354705810547,1.2515530548277933,0.5728125,0.5519
2000,1.1533344638347627,1.1316962481304338,0.5874372647427855,0.5964
2100,1.1273730498552323,1.1167952630929887,0.60234375,0.6001
2200,1.103363158106804,1.1590216285104205,0.60828125,0.5858
2300,1.1006884413957596,1.2955452989620768,0.607109375,0.5656
2400,1.0565075367689132,1.1661061777430735,0.6201380175658721,0.5908
2500,1.0516469138860702,1.0745452532343045,0.6225,0.61
2600,1.0355480009317397,1.0852017292551175,0.636875,0.6152
2700,0.9912509995698929,1.0662687956147892,0.648515625,0.636
2800,0.9939177590608597,1.226620255761845,0.6434284818067754,0.5945
2900,0.9623412883281708,0.9643879734027158,0.655859375,0.6598
3000,0.9563695418834687,0.9481960941272177,0.66140625,0.6588
3100,0.9430002641677856,1.0370910023428073,0.666796875,0.6378
3200,0.9450746417045593,0.9906369288256214,0.6605238393977415,0.6625
3300,0.9218163949251175,0.9286355953307668,0.676328125,0.6723
3400,0.9034342861175537,0.9901823788691478,0.679453125,0.6605
3500,0.9036948895454406,0.9060647707835884,0.680859375,0.688
3600,0.8686150699853897,1.0311232660986056,0.6911856963613551,0.6489
3700,0.8649829459190369,1.0013920938133434,0.695390625,0.6583
3800,0.8770328277349472,0.9443931799785347,0.6865625,0.6766
3900,0.8591541373729705,0.9314405849784803,0.699921875,0.6777
4000,0.8259410327672958,0.9656393061018294,0.7118099121706399,0.6728
4100,0.8390796911716462,1.020749363170308,0.703125,0.6535
4200,0.8220599508285522,1.0448484174005546,0.706796875,0.639
4300,0.8334835344552993,0.9098081725418188,0.7044385194479298,0.6825
4400,0.8052036207914353,0.8626996996296439,0.715546875,0.7018
4500,0.8154862952232361,0.8338608476007061,0.709609375,0.7098
4600,0.7807803094387055,0.8222378207619783,0.724140625,0.7157
4700,0.7668124866485596,0.8086127999481881,0.7278858218318696,0.724
4800,0.7515712016820908,0.9639870027068315,0.733828125,0.6846
4900,0.7729733335971832,0.7784744320781367,0.72953125,0.728
